2,24,1907,26,2,28,1913,25,8,26,1912,28,4,21,1912,20,4
5,26,1908,21,2,21,1911,25,8,26,1913,28,4,22,1913,18,4
2,21,1907,22,1,24,1913,24,11,26,1912,20,3,19,1912,21,4
4,21,1910,22,3,26,1914,28,11,18,1915,25,4,17,1911,20,4
4,29,1911,21,2,24,1914,23,9,16,1911,24,3,19,1911,24,4
3,25,1911,21,2,31,1913,21,10,27,1911,23,3,19,1912,20,4
3,23,1911,26,2,22,1914,25,11,28,1915,20,4,23,1911,23,4
2,22,1911,19,2,23,1913,25,7,22,1912,24,3,17,1911,22,4
4,32,1913,22,2,29,1913,22,11,27,1913,25,4,25,1912,22,4
3,19,1910,21,2,21,1914,28,9,24,1915,26,4,26,1911,23,4
3,24,1911,23,2,21,1913,21,10,25,1912,26,5,28,1912,24,4
4,22,1912,22,2,23,1913,19,9,19,1912,25,4,18,1912,22,4
3,19,1911,21,2,29,1913,24,9,26,1913,23,3,16,1912,24,4
2,23,1913,24,2,19,1912,26,9,27,1912,23,5,27,1911,27,4
4,32,1913,19,2,20,1912,21,8,22,1909,25,4,24,1911,19,4
2,21,1913,22,2,22,1913,23,10,23,1911,25,4,21,1912,22,4
2,25,1913,22,2,18,1913,24,11,22,1912,26,4,22,1912,22,4
2,25,1913,23,2,20,1912,21,8,24,1909,25,4,20,1912,22,4
3,23,1913,21,2,22,1915,22,10,25,1910,23,3,22,1912,21,4
