2,21,1915,20,2,17,1914,21,9,26,1915,21,4,27,1915,17,3
3,20,1912,22,2,22,1915,23,15,25,1917,24,3,18,1913,23,3
3,19,1913,26,2,24,1917,24,14,28,1917,21,3,27,1914,21,3
3,19,1913,21,2,21,1917,22,10,23,1914,23,3,18,1913,21,3
3,22,1914,20,1,19,1915,22,10,25,1911,26,5,27,1913,20,3
3,17,1914,19,2,17,1913,23,11,21,1914,19,3,19,1914,20,3
2,19,1913,27,1,18,1914,23,15,27,1913,25,4,24,1914,22,3
2,23,1914,25,2,19,1913,24,10,29,1914,26,5,24,1914,20,3
5,19,1911,23,2,22,1913,21,11,26,1910,24,4,20,1914,26,3
3,21,1912,24,2,20,1915,21,12,28,1913,24,5,28,1914,21,3
3,17,1912,25,1,19,1914,25,13,29,1913,23,4,23,1913,24,3
3,19,1912,24,2,28,1916,22,13,24,1916,21,4,27,1915,21,3
3,24,1913,22,1,18,1915,20,12,22,1911,21,3,22,1913,19,3
2,20,1915,21,2,21,1915,22,12,31,1914,24,5,24,1913,22,3
4,25,1915,25,1,19,1916,22,11,29,1910,20,4,21,1914,19,3
2,17,1914,22,2,20,1915,20,13,23,1912,23,2,16,1913,26,3
4,25,1915,23,2,22,1915,19,11,22,1910,23,4,24,1914,20,3
2,15,1914,23,2,31,1915,21,12,28,1910,23,4,20,1914,22,3
4,18,1914,25,2,19,1912,22,13,27,1910,23,3,26,1913,24,3
2,20,1914,24,1,25,1912,21,13,30,1912,24,4,24,1914,22,3
3,20,1913,22,1,21,1912,20,10,25,1908,27,4,21,1914,22,3
3,22,1914,21,1,23,1913,23,10,25,1910,27,3,20,1914,21,3
4,22,1913,23,1,22,1913,26,10,24,1911,22,4,22,1914,23,3
3,17,1912,20,2,26,1913,21,13,27,1909,22,3,20,1914,18,3
3,18,1914,22,2,20,1913,24,16,23,1911,24,4,31,1915,19,3
4,20,1913,24,2,21,1914,20,9,26,1911,27,5,23,1914,22,3
3,26,1914,25,1,21,1913,23,11,28,1911,28,3,26,1914,21,3
3,25,1913,20,1,26,1913,22,12,19,1909,21,3,20,1912,22,3
3,15,1912,25,1,24,1913,21,11,29,1914,26,4,22,1913,18,3
3,20,1912,27,1,20,1913,21,12,24,1910,24,4,25,1914,23,3
4,14,1913,28,1,18,1913,26,10,27,1911,25,3,25,1912,22,3
3,22,1913,24,1,20,1913,26,12,23,1912,25,4,25,1914,18,3
5,22,1913,25,1,22,1913,23,7,24,1909,23,5,27,1913,17,3
3,21,1913,21,1,21,1913,23,11,23,1912,21,4,25,1913,20,3
3,20,1914,23,1,18,1914,21,12,28,1911,24,3,28,1911,22,3
4,22,1914,26,1,17,1914,21,13,28,1914,25,5,28,1914,20,3
3,20,1914,24,1,14,1914,19,13,31,1913,21,5,28,1913,22,3
2,19,1913,27,1,18,1914,27,8,29,1912,23,3,23,1912,21,3
2,17,1914,20,1,17,1914,21,10,25,1913,21,3,17,1912,22,3
2,21,1914,24,2,23,1914,20,12,27,1912,27,3,26,1913,18,3
4,21,1913,24,1,17,1914,22,13,28,1913,23,4,23,1914,22,3
4,22,1913,19,1,21,1914,22,10,27,1914,22,4,24,1913,24,3
2,23,1913,25,1,22,1914,22,9,27,1915,29,3,21,1914,24,3
4,23,1913,25,1,14,1914,22,10,31,1913,28,4,26,1913,23,3
2,24,1914,23,1,22,1914,19,9,30,1914,25,4,20,1914,23,3
3,23,1913,23,1,19,1914,24,10,28,1914,26,4,23,1913,21,3
3,22,1913,24,1,10,1915,23,17,23,1913,23,4,20,1913,21,3
4,24,1913,25,1,12,1914,23,11,34,1916,26,4,24,1913,25,3
3,16,1914,25,1,16,1914,22,9,23,1913,22,4,18,1914,21,3
2,17,1913,21,1,16,1914,24,12,29,1912,21,3,25,1915,18,3
3,22,1913,25,1,14,1913,23,14,24,1915,25,4,27,1915,20,3
3,20,1913,22,1,22,1913,21,11,25,1914,24,4,28,1914,24,3
3,20,1912,21,1,20,1915,24,12,23,1917,20,5,29,1914,18,3
3,16,1912,20,2,17,1916,22,13,28,1914,23,4,30,1913,21,3
3,18,1914,21,2,20,1916,25,8,23,1911,29,3,19,1912,23,3
3,21,1913,25,2,26,1915,22,11,20,1911,20,4,25,1912,26,3
3,26,1915,25,1,13,1914,20,10,33,1913,23,3,19,1912,23,3
3,22,1914,19,1,20,1913,23,11,21,1906,22,3,22,1912,20,3
2,19,1913,19,2,20,1914,23,14,22,1912,27,3,22,1913,24,3
2,15,1912,24,1,23,1913,22,13,23,1911,26,5,17,1913,22,3
2,21,1913,23,1,21,1914,20,10,30,1916,23,2,24,1913,20,3
3,24,1913,22,1,16,1914,23,12,23,1915,19,3,22,1913,25,3
2,19,1912,24,1,13,1914,22,11,28,1916,25,5,26,1914,19,3
4,18,1912,27,1,21,1915,21,9,26,1914,22,4,26,1914,22,3
3,22,1911,22,1,23,1915,25,12,25,1913,24,2,19,1913,21,3
2,25,1912,22,2,28,1915,23,15,24,1912,23,4,16,1913,22,3
3,21,1912,19,1,23,1915,20,11,24,1914,24,4,23,1913,23,3
3,20,1912,24,1,24,1915,22,13,30,1915,26,3,25,1913,23,3
3,22,1912,20,1,12,1914,18,11,24,1914,22,4,23,1913,17,3
4,18,1912,26,1,13,1914,20,14,24,1912,24,4,28,1914,25,3
