4,25,1918,23,1,13,1918,20,11,23,1917,23,3,17,1917,21,2
4,19,1917,23,2,16,1917,23,10,21,1916,25,2,19,1917,24,2
9,21,1917,25,2,16,1918,22,10,30,1915,22,3,28,1916,21,2
3,23,1917,27,2,21,1918,23,10,23,1917,28,3,18,1917,21,2
3,20,1917,20,2,24,1919,21,11,20,1914,25,4,22,1917,20,2
8,19,1916,24,2,15,1918,20,11,24,1915,22,3,26,1917,23,2
4,17,1916,21,2,21,1919,21,8,32,1917,26,3,16,1916,23,2
7,24,1916,22,1,16,1917,23,11,27,1915,24,3,21,1916,22,2
5,20,1918,20,2,20,1917,23,11,24,1914,23,4,28,1916,25,2
4,30,1919,21,2,21,1918,23,8,27,1916,23,2,17,1915,20,2
7,23,1916,21,2,24,1918,22,8,26,1917,25,3,21,1915,26,2
6,24,1919,24,2,22,1918,23,10,22,1915,26,3,20,1915,19,2
3,25,1917,20,2,21,1917,24,9,23,1916,24,3,21,1915,20,2
6,18,1917,21,3,23,1919,21,9,24,1916,25,3,17,1915,22,2
5,23,1918,21,2,23,1917,21,8,21,1915,28,2,16,1915,24,2
3,23,1917,24,2,18,1917,24,10,24,1916,24,3,27,1916,20,2
5,25,1917,20,2,19,1918,23,12,18,1913,25,3,17,1915,25,2
6,22,1916,24,1,26,1918,21,9,22,1915,27,4,17,1915,24,2
4,24,1918,22,2,20,1917,22,8,27,1914,24,3,24,1916,20,2
4,23,1915,23,2,18,1918,20,12,25,1915,24,3,20,1915,22,2
3,20,1917,25,2,24,1919,23,8,21,1913,18,2,20,1916,23,2
7,24,1915,24,2,22,1918,20,9,25,1913,28,2,21,1916,20,2
5,17,1915,21,1,15,1916,22,10,23,1913,25,3,22,1915,23,2
3,26,1917,25,1,21,1917,20,10,19,1912,24,3,20,1915,21,2
4,24,1916,22,1,21,1917,20,7,23,1912,22,2,20,1916,23,2
6,24,1917,20,1,19,1917,23,10,25,1912,22,2,20,1916,22,2
4,17,1916,25,2,16,1916,27,11,21,1911,25,3,25,1915,23,2
5,28,1918,24,2,18,1916,23,9,27,1915,24,3,21,1916,22,2
7,14,1915,23,2,20,1918,17,10,28,1914,21,3,25,1916,26,2
5,11,1917,22,1,22,1918,22,9,29,1918,23,3,18,1915,23,2
8,22,1917,18,2,22,1918,21,9,23,1914,24,2,21,1916,21,2
7,19,1916,25,2,16,1916,24,12,20,1915,27,4,22,1916,22,2
7,18,1918,25,3,20,1916,21,6,22,1914,24,3,26,1915,23,2
5,22,1916,28,2,22,1917,20,7,23,1914,24,3,21,1915,23,2
4,27,1920,25,2,15,1916,23,9,19,1914,23,2,14,1915,25,2
4,31,1918,21,2,18,1916,20,10,24,1914,24,3,24,1915,23,2
7,23,1918,23,2,20,1917,22,9,29,1915,21,2,20,1915,20,2
9,22,1918,23,2,18,1916,23,9,24,1911,27,3,21,1915,22,2
3,25,1919,22,2,21,1915,20,9,21,1912,24,2,15,1915,25,2
5,22,1918,27,3,19,1915,21,14,26,1912,23,3,18,1915,25,2
6,21,1917,24,2,19,1917,24,14,25,1912,20,2,15,1915,24,2
5,18,1919,23,2,23,1917,19,12,26,1915,22,3,21,1917,26,2
4,28,1920,23,2,17,1917,23,5,20,1910,21,3,24,1915,21,2
5,24,1919,23,2,21,1918,19,14,25,1913,19,2,24,1916,21,2
4,21,1919,25,1,24,1918,21,9,28,1916,21,3,27,1916,21,2
3,27,1919,26,2,26,1917,23,8,19,1912,24,2,11,1915,22,2
5,19,1917,23,1,19,1918,23,7,25,1914,21,2,16,1915,22,2
5,24,1918,22,2,21,1918,20,10,21,1914,23,2,18,1915,20,2
8,21,1917,22,2,15,1916,22,10,25,1914,19,2,24,1915,23,2
4,28,1918,27,2,24,1917,18,8,28,1917,21,2,17,1914,22,2
6,19,1915,21,2,27,1918,23,9,21,1913,25,3,18,1915,25,2
4,29,1919,22,1,16,1917,20,10,24,1913,22,3,18,1915,20,2
6,21,1916,20,2,21,1918,22,9,19,1915,24,2,21,1916,22,2
5,19,1916,24,2,16,1918,20,6,23,1917,23,3,24,1916,24,2
7,21,1918,24,2,18,1918,22,7,25,1915,25,2,21,1916,21,2
3,17,1917,25,2,24,1918,19,11,24,1914,22,2,19,1915,21,2
5,25,1917,23,2,21,1918,24,8,25,1914,21,2,14,1915,27,2
5,24,1917,24,2,18,1919,24,13,27,1915,21,3,19,1916,22,2
4,24,1917,24,2,22,1919,22,5,24,1913,26,2,18,1915,22,2
3,18,1917,22,2,19,1918,19,9,20,1915,19,2,23,1916,21,2
4,20,1918,20,2,18,1919,20,10,28,1916,23,2,19,1916,21,2
6,26,1917,23,2,16,1918,23,7,24,1915,29,2,21,1916,22,2
3,24,1917,29,1,21,1918,22,7,24,1911,21,2,15,1915,21,2
3,22,1917,26,2,19,1917,21,10,23,1913,20,3,18,1916,19,2
5,18,1917,29,2,23,1918,20,7,28,1912,22,3,21,1915,22,2
7,20,1916,24,2,20,1917,18,8,21,1911,24,3,26,1916,23,2
4,28,1918,25,1,18,1917,22,8,25,1914,22,3,19,1915,20,2
4,19,1916,27,2,15,1916,22,10,20,1912,22,3,21,1915,23,2
8,17,1915,25,2,19,1918,20,8,24,1913,20,2,23,1916,23,2
4,23,1917,24,1,19,1917,24,9,24,1911,25,2,16,1915,19,2
2,19,1914,23,2,18,1917,24,8,23,1912,19,2,24,1916,20,2
4,22,1916,24,2,17,1918,23,10,28,1912,20,3,28,1917,24,2
