5,21,1913,19,1,21,1919,24,8,23,1916,21,6,27,1917,19,3
8,27,1915,23,1,19,1919,21,7,30,1917,24,6,25,1918,23,3
9,27,1913,28,1,17,1918,16,6,24,1917,23,6,24,1915,18,3
4,17,1916,22,1,18,1919,20,7,23,1918,21,8,23,1917,20,3
2,22,1915,24,1,23,1918,20,9,23,1916,24,6,25,1916,21,3
4,21,1915,27,1,18,1918,22,9,21,1916,25,7,25,1917,21,3
6,31,1916,20,1,20,1919,24,9,24,1917,19,6,23,1917,21,3
6,25,1915,19,1,22,1919,21,9,21,1916,24,8,30,1917,20,3
7,28,1915,22,1,17,1919,26,7,19,1916,27,6,23,1918,22,3
5,26,1917,23,1,15,1919,17,10,25,1916,23,5,22,1919,20,3
6,19,1916,21,1,23,1918,18,6,22,1917,26,8,23,1919,23,3
3,25,1915,22,1,18,1917,19,9,23,1920,23,8,27,1918,18,3
6,23,1915,20,1,21,1919,22,10,16,1920,21,7,24,1918,19,3
2,24,1914,22,2,16,1919,24,11,24,1920,22,6,25,1917,22,3
5,28,1916,23,2,20,1920,22,7,24,1920,22,5,20,1915,23,3
5,23,1915,26,2,22,1919,19,8,22,1919,27,5,22,1915,23,3
3,24,1916,22,2,16,1918,20,6,28,1918,24,7,29,1917,22,3
5,27,1916,24,2,20,1917,19,5,20,1919,21,4,20,1916,19,3
4,22,1914,23,1,16,1917,23,8,24,1917,26,7,20,1917,22,3
4,23,1913,24,1,16,1917,18,6,20,1918,26,6,20,1915,20,3
6,23,1913,22,1,21,1918,19,9,25,1918,23,7,19,1917,22,3
4,21,1913,20,1,21,1919,22,7,18,1918,22,6,22,1917,21,3
3,31,1912,23,2,17,1919,21,5,23,1920,24,7,30,1919,21,3
3,21,1914,20,1,18,1919,22,7,22,1919,26,4,22,1915,19,3
4,28,1914,22,1,16,1919,20,8,16,1918,28,4,17,1916,20,3
5,20,1915,20,1,22,1919,23,6,23,1916,21,5,25,1917,20,3
3,21,1915,21,2,19,1918,19,7,17,1917,24,9,24,1916,15,3
2,21,1916,19,1,18,1918,26,8,23,1918,23,5,18,1915,19,3
6,29,1916,22,2,20,1917,21,7,24,1917,23,5,24,1916,21,3
3,26,1916,21,1,13,1917,18,7,25,1916,22,5,27,1917,17,3
5,26,1917,20,1,19,1917,22,7,26,1918,25,7,26,1916,16,3
4,20,1914,25,1,20,1918,22,5,24,1920,23,6,27,1916,22,3
4,29,1916,21,1,24,1918,23,7,21,1917,25,5,26,1915,19,3
3,29,1914,22,1,17,1918,19,8,21,1918,24,8,23,1915,22,3
5,24,1915,25,2,18,1918,21,9,29,1917,25,5,28,1917,22,3
3,18,1915,23,2,21,1918,23,8,21,1916,24,7,21,1917,22,3
3,27,1917,24,2,23,1918,23,9,18,1916,24,7,23,1915,18,3
4,18,1917,24,2,19,1918,21,5,24,1918,23,8,28,1919,18,3
3,23,1918,21,2,21,1918,21,8,23,1916,22,6,24,1915,23,3
4,27,1918,22,2,26,1919,18,8,24,1918,20,5,22,1916,22,3
3,24,1917,23,2,14,1918,20,7,26,1917,24,6,23,1917,24,3
4,19,1917,21,2,15,1919,21,6,19,1916,26,7,30,1918,21,3
3,12,1917,22,2,21,1919,22,7,24,1917,24,8,27,1917,20,3
4,31,1918,19,2,17,1919,25,6,23,1916,24,5,29,1918,20,3
4,22,1917,23,2,19,1919,21,8,26,1919,25,5,29,1916,22,3
3,25,1918,25,2,21,1919,23,5,27,1918,24,8,23,1916,20,3
5,29,1919,22,2,16,1916,18,8,21,1916,22,6,28,1916,20,3
2,17,1916,24,2,18,1917,17,8,21,1917,25,6,28,1917,23,3
3,23,1918,23,2,26,1918,18,6,24,1918,26,6,26,1916,20,3
3,24,1920,24,1,18,1919,21,7,25,1916,25,8,26,1917,22,3
3,20,1918,17,2,18,1919,23,7,21,1917,27,5,20,1915,18,3
3,24,1920,22,2,21,1919,23,8,20,1919,23,6,26,1917,22,3
2,17,1919,19,2,25,1918,20,8,22,1917,26,7,23,1916,20,3
3,25,1920,24,2,24,1918,21,8,22,1917,26,5,22,1917,17,3
3,20,1918,22,2,16,1918,21,8,21,1918,27,5,26,1914,23,3
6,29,1920,22,2,25,1919,21,5,26,1920,22,7,27,1917,23,3
3,28,1919,20,1,14,1918,18,6,22,1917,25,6,26,1915,19,3
2,21,1920,25,1,16,1918,21,5,25,1918,23,4,19,1913,18,3
2,18,1921,22,1,16,1919,23,6,25,1918,27,7,24,1917,22,3
3,24,1920,21,1,20,1919,22,7,21,1917,27,6,25,1918,19,3
3,24,1920,25,1,19,1918,19,10,23,1918,25,7,23,1916,22,3
3,20,1921,25,2,23,1918,21,6,24,1919,25,6,29,1917,18,3
3,22,1919,20,1,19,1920,21,8,28,1918,24,5,16,1916,23,3
3,24,1919,25,1,12,1919,19,8,25,1918,27,6,25,1915,19,3
